"Botafogo-PB",6,3,"Uberlândia"
"América-RN",4,2,"Uberlândia"
"América-MG",0,1,"Villa Nova-MG"
"Campinense",0,3,"Atlético-MG"
"Uberaba",1,3,"Botafogo-PB"
"Náutico",4,2,"ABC"
"América-RN",0,0,"Atlético-MG"
"Villa Nova-MG",1,0,"Uberaba"
"Cruzeiro",4,3,"Botafogo-PB"
"Sport",2,0,"Uberlândia"
"Santa Cruz",6,0,"Campinense"
"Campinense",3,0,"Botafogo-PB"
"Atlético-MG",2,0,"América-MG"
"Náutico",2,1,"Cruzeiro"
"Sport",2,0,"América-RN"
"Atlético-MG",0,0,"Uberaba"
"Uberlândia",0,1,"ABC"
"Atlético-MG",5,0,"ABC"
"América-RN",1,1,"Cruzeiro"
"Santos",3,0,"Goiás"
"Rio Branco",0,0,"Mixto"
"Anapolina",0,0,"Corinthians"
"Operário/CG-MT",0,2,"Brasília"
"Vila Nova-GO",1,1,"Dom Bosco"
"Anapolina",1,1,"Dom Bosco"
"Santos",1,1,"Mixto"
"Brasília",0,1,"Corinthians"
"Desportiva",0,0,"Goiás"
"Desportiva",0,0,"Rio Branco"
"Dom Bosco",0,3,"Santos"
"Anapolina",1,1,"Operário/CG-MT"
"Comercial-MT",2,2,"Mixto"
"Goiás",0,0,"Corinthians"
"Comercial-MT",1,0,"Santos"
"Vila Nova-GO",0,1,"Operário/CG-MT"
"Dom Bosco",3,1,"Brasília"
"Rio Branco",1,0,"Anapolina"
"Corinthians",0,0,"Santos"
"Brasília",2,2,"Comercial-MT"
"Dom Bosco",3,0,"Rio Branco"
"Vila Nova-GO",1,0,"Anapolina"
"Desportiva",1,0,"Operário/CG-MT"
"Goiás",1,0,"Comercial-MT"
"Operário/CG-MT",3,0,"Rio Branco"
"Desportiva",0,1,"Corinthians"
"Comercial-MT",0,0,"Vila Nova-GO"
"Brasília",1,0,"Rio Branco"
"Anapolina",0,2,"Goiás"
"Dom Bosco",1,1,"Mixto"
"Brasília",1,0,"Anapolina"
"Desportiva",2,0,"Dom Bosco"
"Goiás",2,0,"Rio Branco"
"Santos",1,2,"Operário/CG-MT"
"Mixto",2,0,"Vila Nova-GO"
"Brasília",1,2,"Mixto"
"Corinthians",4,0,"Dom Bosco"
"Operário/CG-MT",1,1,"Comercial-MT"
"Rio Branco",2,2,"Santos"
"Vila Nova-GO",0,1,"Goiás"
"Operário/CG-MT",2,1,"Dom Bosco"
"Santos",1,1,"Desportiva"
"Rio Branco",0,1,"Comercial-MT"
"Goiás",1,1,"Mixto"
"Vila Nova-GO",0,0,"Brasília"
"Corinthians",2,0,"Comercial-MT"
"Operário/CG-MT",1,0,"Goiás"
"Desportiva",0,0,"Brasília"
"Mixto",2,1,"Anapolina"
"Comercial-MT",1,1,"Anapolina"
"Dom Bosco",0,2,"Goiás"
"Vila Nova-GO",2,0,"Desportiva"
"Corinthians",4,1,"Rio Branco"
"Mixto",0,0,"Operário/CG-MT"
"Anapolina",2,1,"Desportiva"
"Vila Nova-GO",1,3,"Santos"
"Operário/CG-MT",0,0,"Corinthians"
"Dom Bosco",1,1,"Comercial-MT"
"Mixto",0,0,"Corinthians"
"Rio Branco",1,4,"Vila Nova-GO"
"Brasília",2,1,"Santos"
"Comercial-MT",0,0,"Desportiva"
"Corinthians",3,0,"Vila Nova-GO"
"Anapolina",1,1,"Santos"
"Goiás",4,0,"Brasília"
"Mixto",3,0,"Desportiva"
"Itabuna",0,2,"Botafogo-RJ"
"Confiança",1,2,"Vitória"
"CRB",0,0,"Sergipe"
"Bahia",0,0,"Ponte Preta"
"Guarani",1,3,"Vasco da Gama"
"CRB",2,0,"Volta Redonda"
"Itabuna",0,4,"Ponte Preta"
"Vasco da Gama",4,0,"CSA"
"Vitória",2,0,"Sergipe"
"Guarani",2,1,"Bahia"
"Volta Redonda",0,0,"CSA"
"Vitória",2,2,"Itabuna"
"Ponte Preta",2,0,"Sergipe"
"Botafogo-RJ",1,1,"Bahia"
"Confiança",2,2,"CRB"
"Botafogo-RJ",5,1,"Sergipe"
"Bahia",2,1,"CRB"
"Guarani",2,0,"CSA"
"Confiança",1,0,"Itabuna"
"Volta Redonda",0,1,"Botafogo-RJ"
"Vasco da Gama",3,1,"Ponte Preta"
"Vitória",0,0,"Guarani"
"CSA",0,2,"Bahia"
"Itabuna",1,3,"CRB"
"Vasco da Gama",4,1,"Confiança"
"Sergipe",0,1,"Bahia"
"CRB",1,1,"Guarani"
"Ponte Preta",3,0,"Volta Redonda"
"Ponte Preta",0,1,"Botafogo-RJ"
"CSA",1,3,"CRB"
"Bahia",1,1,"Vasco da Gama"
"Volta Redonda",0,0,"Confiança"
"Sergipe",0,0,"Guarani"
"Sergipe",1,0,"Volta Redonda"
"Vitória",3,1,"CSA"
"Itabuna",0,1,"Vasco da Gama"
"Guarani",5,0,"Confiança"
"Bahia",0,1,"Vitória"
"Vasco da Gama",0,0,"Botafogo-RJ"
"Sergipe",1,2,"CSA"
"Guarani",2,1,"Ponte Preta"
"Itabuna",1,1,"Volta Redonda"
"Bahia",5,0,"Volta Redonda"
"CRB",2,0,"Vitória"
"Confiança",1,2,"Ponte Preta"
"Volta Redonda",0,2,"Vasco da Gama"
"CSA",1,2,"Ponte Preta"
"Vitória",0,3,"Botafogo-RJ"
"Guarani",7,0,"Itabuna"
"Confiança",1,1,"Sergipe"
"Confiança",0,1,"Botafogo-RJ"
"CSA",2,0,"Itabuna"
"Bahia",3,1,"Itabuna"
"Ponte Preta",2,2,"CRB"
"Vasco da Gama",1,1,"Vitória"
"CSA",0,0,"Botafogo-RJ"
"Botafogo-RJ",1,0,"CRB"
"Volta Redonda",2,0,"Guarani"
"Sergipe",0,5,"Vasco da Gama"
"Ponte Preta",2,0,"Vitória"
"CSA",3,1,"Confiança"
"CRB",0,2,"Vasco da Gama"
"Botafogo-RJ",1,1,"Guarani"
"Volta Redonda",0,1,"Vitória"
"Bahia",1,0,"Confiança"
"Itabuna",2,1,"Sergipe"
"América-SP",3,0,"Flamengo-PI"
"River",0,0,"Sampaio Corrêa"
"Ceará",1,0,"Moto Clube"
"Botafogo-SP",0,0,"Palmeiras"
"Noroeste",0,1,"Comercial-SP"
"Botafogo-SP",3,0,"Flamengo-PI"
"América-SP",2,1,"Sampaio Corrêa"
"São Paulo",2,0,"Fortaleza"
"Palmeiras",3,0,"Flamengo-PI"
"River",1,2,"Botafogo-SP"
"Moto Clube",2,0,"Sampaio Corrêa"
"Comercial-SP",0,1,"São Paulo"
"Noroeste",3,1,"Fortaleza"
"Comercial-SP",0,0,"Fortaleza"
"Ceará",2,0,"América-SP"
"Moto Clube",2,2,"Botafogo-SP"
"São Paulo",6,1,"River"
"Flamengo-PI",0,1,"Cear"
"Fortaleza",1,2,"Botafogo-SP"
"Noroeste",0,0,"Palmeiras"
"Moto Clube",1,0,"América-SP"
"Comercial-SP",3,0,"River"
"Flamengo-PI",0,0,"Moto Clube"
"América-SP",1,0,"São Paulo"
"Ceará",1,2,"Comercial-SP"
"Noroeste",2,0,"River"
"Fortaleza",2,0,"Sampaio Corrêa"
"Palmeiras",4,0,"Cear"
"América-SP",1,0,"Botafogo-SP"
"Moto Clube",0,0,"River"
"Flamengo-PI",1,1,"Comercial-SP"
"Flamengo-PI",0,0,"Noroeste"
"América-SP",0,1,"Palmeiras"
"River",1,0,"Fortaleza"
"Sampaio Corrêa",1,2,"Comercial-SP"
"Botafogo-SP",1,2,"Cear"
"São Paulo",0,0,"Palmeiras"
"River",1,1,"Flamengo-PI"
"Comercial-SP",1,1,"Botafogo-SP"
"Sampaio Corrêa",1,0,"Noroeste"
"Ceará",1,1,"Fortaleza"
"Ceará",0,0,"Noroeste"
"Palmeiras",6,0,"Sampaio Corrêa"
"Moto Clube",0,0,"Fortaleza"
"Flamengo-PI",0,3,"São Paulo"
"Palmeiras",2,1,"Comercial-SP"
"Botafogo-SP",4,1,"Sampaio Corrêa"
"América-SP",2,0,"Noroeste"
"Ceará",2,1,"São Paulo"
"Sampaio Corrêa",2,2,"São Paulo"
"Botafogo-SP",6,1,"Noroeste"
"Ceará",2,0,"River"
"Moto Clube",1,0,"Palmeiras"
"São Paulo",6,2,"Botafogo-SP"
"Comercial-SP",0,1,"América-SP"
"Sampaio Corrêa",1,0,"Flamengo-PI"
"Fortaleza",1,1,"Palmeiras"
"Noroeste",2,0,"Moto Clube"
"Fortaleza",1,0,"América-SP"
"Noroeste",1,0,"São Paulo"
"River",1,3,"Palmeiras"
"Comercial-SP",0,0,"Moto Clube"
"São Paulo",2,0,"Moto Clube"
"River",3,2,"América-SP"
"Sampaio Corrêa",1,1,"Cear"
"Fortaleza",3,0,"Flamengo-PI"
"Portuguesa",1,0,"América-RJ"
"Fast",2,0,"Bangu"
"Americano",0,1,"Goytacaz"
"Flamengo-RJ",1,0,"Fluminense"
"Remo",0,0,"Paysandu"
"XV de Novembro",1,3,"América-RJ"
"Fluminense",0,0,"Americano"
"Remo",3,0,"Bangu"
"Fast",0,1,"Flamengo-RJ"
"Bangu",3,2,"XV de Novembro"
"Remo",0,1,"Flamengo-RJ"
"Nacional",0,1,"Goytacaz"
"Portuguesa",2,0,"Fluminense"
"Fast",0,3,"Remo"
"Portuguesa",3,0,"Bangu"
"Nacional",1,2,"América-RJ"
"XV de Novembro",1,1,"Fluminense"
"Paysandu",2,0,"Goytacaz"
"Americano",1,0,"Bangu"
"Remo",2,0,"América-RJ"
"Goytacaz",0,1,"Flamengo-RJ"
"Nacional",0,2,"Fluminense"
"XV de Novembro",0,2,"Portuguesa"
"Paysandu",1,2,"Fluminense"
"Portuguesa",1,1,"Goytacaz"
"Fast",0,0,"Americano"
"Flamengo-RJ",2,3,"América-RJ"
"XV de Novembro",0,0,"Goytacaz"
"Bangu",0,1,"Fluminense"
"Remo",1,1,"Americano"
"Nacional",0,2,"Paysandu"
"Paysandu",1,1,"XV de Novembro"
"Nacional",1,3,"Portuguesa"
"América-RJ",1,1,"Goytacaz"
"Americano",0,1,"Flamengo-RJ"
"Remo",2,0,"XV de Novembro"
"Bangu",1,4,"Flamengo-RJ"
"Americano",0,0,"América-RJ"
"Nacional",0,2,"Fast"
"Paysandu",0,0,"Portuguesa"
"Fast",1,0,"XV de Novembro"
"Flamengo-RJ",2,1,"Nacional"
"Goytacaz",0,2,"Remo"
"Flamengo-RJ",2,1,"Portuguesa"
"Paysandu",0,0,"Fast"
"XV de Novembro",2,0,"Nacional"
"Bangu",2,0,"América-RJ"
"América-RJ",2,1,"Fast"
"Americano",0,0,"Nacional"
"Portuguesa",1,0,"Remo"
"Flamengo-RJ",2,0,"Paysandu"
"Goytacaz",0,1,"Fluminense"
"Portuguesa",6,0,"Fast"
"XV de Novembro",1,2,"Flamengo-RJ"
"Fluminense",0,2,"América-RJ"
"Americano",2,0,"Paysandu"
"Bangu",0,1,"Nacional"
"Fluminense",1,0,"Remo"
"Portuguesa",0,0,"Americano"
"América-RJ",0,0,"Paysandu"
"Fluminense",1,2,"Fast"
"Goytacaz",3,0,"Bangu"
"Bangu",4,0,"Paysandu"
"Goytacaz",1,0,"Fast"
"Remo",2,0,"Nacional"
"XV de Novembro",1,1,"Americano"
"Cruzeiro",0,0,"Atlético-MG"
"Vitória",2,1,"Mixto"
"América-SP",0,1,"Ponte Preta"
"Atlético-MG",2,2,"América-SP"
"Mixto",0,1,"Cruzeiro"
"Cruzeiro",1,1,"Internacional"
"Ponte Preta",0,0,"Atlético-MG"
"Internacional",2,0,"Vitória"
"Atlético-MG",1,1,"Mixto"
"Palmeiras",1,0,"América-SP"
"Ponte Preta",1,1,"Goytacaz"
"Palmeiras",1,1,"Cruzeiro"
"Internacional",2,1,"Atlético-MG"
"Goytacaz",0,1,"Vitória"
"América-SP",5,0,"Mixto"
"Vitória",1,1,"Ponte Preta"
"Internacional",2,1,"Goytacaz"
"Palmeiras",1,0,"Mixto"
"América-SP",0,1,"Cruzeiro"
"Ponte Preta",1,2,"Internacional"
"Atlético-MG",0,1,"Palmeiras"
"Goytacaz",1,1,"América-SP"
"Goytacaz",1,1,"Atlético-MG"
"Vitória",0,1,"Cruzeiro"
"Ponte Preta",2,0,"Palmeiras"
"Mixto",1,2,"Internacional"
"Internacional",0,0,"Palmeiras"
"Mixto",2,1,"Ponte Preta"
"Cruzeiro",3,1,"Goytacaz"
"América-SP",0,0,"Vitória"
"Mixto",1,2,"Goytacaz"
"Palmeiras",0,0,"Vitória"
"Internacional",2,1,"América-SP"
"Goytacaz",2,1,"Palmeiras"
"Vitória",0,2,"Atlético-MG"
"Cruzeiro",1,0,"Ponte Preta"
"Fluminense",1,0,"Santos"
"Goiás",3,0,"Bahia"
"Santa Cruz",1,0,"Náutico"
"Ceará",1,1,"Náutico"
"Joinville",0,0,"Santa Cruz"
"Goiás",0,0,"Santos"
"Bahia",1,1,"Fluminense"
"Grêmio",1,1,"Santa Cruz"
"Náutico",2,0,"Santos"
"Santos",1,1,"Santa Cruz"
"Ceará",3,0,"Grêmio"
"Bahia",1,0,"Náutico"
"Fluminense",1,1,"Joinville"
"Goiás",2,1,"Fluminense"
"Náutico",1,1,"Grêmio"
"Joinville",1,0,"Cear"
"Bahia",3,0,"Santos"
"Santa Cruz",2,1,"Bahia"
"Santos",2,1,"Cear"
"Joinville",0,2,"Goiás"
"Santa Cruz",1,0,"Fluminense"
"Bahia",2,1,"Cear"
"Santos",3,0,"Joinville"
"Grêmio",4,1,"Goiás"
"Ceará",0,1,"Fluminense"
"Grêmio",0,0,"Bahia"
"Náutico",4,1,"Joinville"
"Santos",0,0,"Grêmio"
"Joinville",2,2,"Bahia"
"Ceará",3,2,"Goiás"
"Grêmio",2,1,"Joinville"
"Fluminense",2,1,"Náutico"
"Santa Cruz",1,0,"Goiás"
"Santa Cruz",4,2,"Cear"
"Fluminense",0,0,"Grêmio"
"Goiás",3,0,"Náutico"
"Corinthians",1,1,"Flamengo-RJ"
"Sport",0,0,"Comercial-SP"
"Botafogo-RJ",2,0,"América-RJ"
"Botafogo-SP",3,0,"Operário/CG-MT"
"Corinthians",1,0,"Botafogo-SP"
"Flamengo-RJ",0,0,"Sport"
"América-RJ",2,0,"Comercial-SP"
"Corinthians",0,1,"América-RJ"
"Flamengo-RJ",1,1,"Botafogo-RJ"
"Botafogo-SP",1,0,"Sport"
"Juventude",1,3,"Operário/CG-MT"
"Flamengo-RJ",2,0,"Juventude"
"Operário/CG-MT",1,3,"Sport"
"Botafogo-SP",3,1,"América-RJ"
"Juventude",1,1,"América-SP"
"Operário/CG-MT",1,0,"Flamengo-RJ"
"Botafogo-SP",2,2,"Botafogo-RJ"
"Corinthians",1,0,"Comercial-SP"
"Flamengo-RJ",2,0,"Botafogo-SP"
"Sport",4,1,"Juventude"
"Operário/CG-MT",1,1,"América-RJ"
"Comercial-SP",1,1,"Flamengo-RJ"
"Botafogo-RJ",2,1,"Corinthians"
"Botafogo-RJ",0,0,"Operário/CG-MT"
"Comercial-SP",2,2,"Juventude"
"Botafogo-SP",1,0,"Comercial-SP"
"Flamengo-RJ",0,2,"América-RJ"
"Sport",1,2,"Botafogo-RJ"
"Corinthians",2,0,"Juventude"
"Juventude",1,0,"Botafogo-SP"
"América-RJ",1,1,"Sport"
"Corinthians",1,0,"Operário/CG-MT"
"Botafogo-RJ",3,0,"Comercial-SP"
"Juventude",0,3,"Botafogo-RJ"
"Operário/CG-MT",1,0,"Comercial-SP"
"Sport",3,0,"Corinthians"
"Coritiba",0,2,"Portuguesa"
"Vasco da Gama",2,0,"Villa Nova-MG"
"Guarani",1,1,"São Paulo"
"Remo",2,0,"Brasília"
"Brasília",0,3,"Guarani"
"São Paulo",4,1,"Coritiba"
"Villa Nova-MG",2,1,"Portuguesa"
"Brasília",0,1,"Caxias"
"Remo",5,1,"Guarani"
"Coritiba",0,2,"Vasco da Gama"
"São Paulo",4,1,"Villa Nova-MG"
"Brasília",1,2,"Portuguesa"
"Vasco da Gama",4,1,"Caxias"
"Coritiba",2,0,"Villa Nova-MG"
"Guarani",3,0,"Caxias"
"Vasco da Gama",1,2,"São Paulo"
"Remo",3,3,"Portuguesa"
"São Paulo",0,0,"Brasília"
"Caxias",4,0,"Villa Nova-MG"
"Vasco da Gama",2,2,"Guarani"
"Caxias",0,0,"Coritiba"
"Remo",0,5,"Vasco da Gama"
"Portuguesa",2,1,"São Paulo"
"Portuguesa",2,0,"Guarani"
"Villa Nova-MG",0,2,"Remo"
"Caxias",0,0,"São Paulo"
"Coritiba",2,0,"Remo"
"Vasco da Gama",2,0,"Brasília"
"Villa Nova-MG",3,0,"Brasília"
"Guarani",0,0,"Coritiba"
"Portuguesa",2,1,"Caxias"
"São Paulo",1,0,"Remo"
"Portuguesa",1,1,"Vasco da Gama"
"Guarani",2,0,"Villa Nova-MG"
"Brasília",0,3,"Coritiba"
"Caxias",4,0,"Remo"
"Colorado",3,2,"Grêmio Maring"
"Londrina",1,0,"Atlético-PR"
"Chapecoense",0,0,"Grêmio Maring"
"Figueirense",0,1,"Londrina"
"Atlético-PR",0,1,"Colorado"
"Grêmio Maringá",2,0,"Figueirense"
"Brasil",2,3,"Londrina"
"Brasil",2,0,"Atlético-PR"
"Chapecoense",0,0,"Colorado"
"Londrina",0,0,"Colorado"
"Brasil",0,2,"Figueirense"
"Grêmio Maringá",2,1,"Atlético-PR"
"Colorado",3,0,"Brasil"
"Figueirense",0,1,"Chapecoense"
"Londrina",3,1,"Grêmio Maring"
"Figueirense",3,1,"Colorado"
"Atlético-PR",1,1,"Chapecoense"
"Chapecoense",1,1,"Brasil"
"Atlético-PR",1,1,"Figueirense"
"Londrina",3,1,"Chapecoense"
"Grêmio Maringá",4,0,"Brasil"
"ABC",1,1,"América-RN"
"Uberaba",1,1,"Uberlândia"
"Botafogo-PB",4,0,"Campinense"
"Uberlândia",2,0,"América-RN"
"Uberaba",0,0,"ABC"
"Uberlândia",0,1,"América-MG"
"América-RN",2,2,"Campinense"
"América-MG",1,1,"ABC"
"América-MG",1,1,"Uberaba"
"ABC",2,0,"Campinense"
"Uberlândia",0,0,"Botafogo-PB"
"América-MG",0,2,"Botafogo-PB"
"Botafogo-PB",1,0,"América-RN"
"Campinense",1,1,"Uberaba"
"Botafogo-PB",1,0,"Uberaba"
"ABC",1,0,"Uberlândia"
"Campinense",0,0,"Uberlândia"
"América-RN",1,1,"América-MG"
"ABC",2,2,"Botafogo-PB"
"Campinense",1,0,"América-MG"
"Uberaba",3,2,"América-RN"
"Desportiva",2,0,"Vila Nova-GO"
"Dom Bosco",3,0,"Anapolina"
"Desportiva",2,1,"Rio Branco"
"Vila Nova-GO",1,0,"Anapolina"
"Comercial-MT",3,1,"Dom Bosco"
"Rio Branco",0,0,"Dom Bosco"
"Dom Bosco",2,0,"Vila Nova-GO"
"Vila Nova-GO",2,2,"Comercial-MT"
"Comercial-MT",1,2,"Rio Branco"
"Desportiva",0,2,"Anapolina"
"Comercial-MT",1,0,"Desportiva"
"Anapolina",2,2,"Rio Branco"
"Dom Bosco",2,1,"Desportiva"
"Anapolina",0,0,"Comercial-MT"
"Vila Nova-GO",2,1,"Rio Branco"
"CSA",0,0,"CRB"
"Confiança",2,1,"Sergipe"
"Volta Redonda",1,0,"Itabuna"
"CRB",1,0,"Confiança"
"Itabuna",1,1,"CSA"
"Volta Redonda",1,0,"Sergipe"
"Confiança",3,1,"CSA"
"CRB",1,0,"Itabuna"
"Sergipe",0,2,"Itabuna"
"CSA",3,1,"Volta Redonda"
"Confiança",0,3,"Volta Redonda"
"Sergipe",0,2,"CRB"
"Itabuna",3,0,"Confiança"
"CSA",3,1,"Sergipe"
"Volta Redonda",2,1,"CRB"
"River",0,1,"Flamengo-PI"
"Fortaleza",2,1,"Moto Clube"
"Noroeste",2,0,"Sampaio Corrêa"
"River",1,2,"Noroeste"
"Fortaleza",2,0,"Flamengo-PI"
"Moto Clube",1,0,"Noroeste"
"Moto Clube",0,1,"Flamengo-PI"
"Fortaleza",1,0,"River"
"Sampaio Corrêa",0,0,"Moto Clube"
"Flamengo-PI",2,0,"Sampaio Corrêa"
"Sampaio Corrêa",2,0,"River"
"Noroeste",2,1,"Fortaleza"
"River",4,2,"Moto Clube"
"Sampaio Corrêa",1,1,"Fortaleza"
"Noroeste",2,1,"Flamengo-PI"
"Fast",1,0,"Nacional"
"XV de Novembro",2,1,"Paysandu"
"Bangu",0,0,"Americano"
"Americano",4,0,"Nacional"
"Paysandu",0,0,"Americano"
"Bangu",1,0,"Nacional"
"XV de Novembro",3,0,"Fast"
"Americano",1,0,"Fast"
"Fast",2,2,"Paysandu"
"XV de Novembro",0,1,"Bangu"
"Paysandu",2,2,"Bangu"
"Nacional",1,1,"XV de Novembro"
"Paysandu",4,0,"Nacional"
"Fast",1,5,"Bangu"
"Americano",3,1,"XV de Novembro"
"Internacional",0,3,"Guarani"
"Botafogo-SP",1,2,"Londrina"
"Santos",4,0,"Goytacaz"
"Botafogo-PB",0,1,"Goiás"
"Botafogo-PB",2,1,"Goytacaz"
"Botafogo-SP",2,1,"Santos"
"Goiás",1,1,"Guarani"
"Londrina",1,2,"Internacional"
"Guarani",2,1,"Santos"
"Internacional",3,0,"Goytacaz"
"Londrina",1,2,"Botafogo-PB"
"Botafogo-SP",4,0,"Goiás"
"Goiás",0,1,"Internacional"
"Goytacaz",0,2,"Botafogo-SP"
"Guarani",1,0,"Botafogo-PB"
"Santos",0,0,"Londrina"
"Internacional",1,0,"Santos"
"Botafogo-SP",2,1,"Botafogo-PB"
"Goiás",5,0,"Londrina"
"Guarani",3,0,"Goytacaz"
"Santos",3,0,"Goiás"
"Internacional",3,0,"Botafogo-PB"
"Goytacaz",2,0,"Londrina"
"Guarani",1,0,"Botafogo-SP"
"Goiás",2,0,"Goytacaz"
"Londrina",0,1,"Guarani"
"Botafogo-PB",1,1,"Santos"
"Internacional",2,1,"Botafogo-SP"
"Fluminense",0,0,"Portuguesa"
"Volta Redonda",0,0,"Ponte Preta"
"Dom Bosco",0,2,"Operário/CG-MT"
"Santa Cruz",3,0,"Sport"
"Operário/CG-MT",1,0,"Volta Redonda"
"Ponte Preta",0,0,"Flumienense"
"Dom Bosco",2,3,"Sport"
"Portuguesa",1,1,"Santa Cruz"
"Ponte Preta",0,0,"Sport"
"Volta Redonda",1,1,"Dom Bosco"
"Operário/CG-MT",1,0,"Portuguesa"
"Fluminense",1,1,"Santa Cruz"
"Portuguesa",0,0,"Ponte Preta"
"Santa Cruz",2,1,"Dom Bosco"
"Fluminense",3,0,"Volta Redonda"
"Sport",0,0,"Operário/CG-MT"
"Portuguesa",2,0,"Dom Bosco"
"Volta Redonda",0,3,"Sport"
"Fluminense",2,1,"Operário/CG-MT"
"Santa Cruz",2,2,"Ponte Preta"
"Sport",2,1,"Portuguesa"
"Santa Cruz",5,1,"Volta Redonda"
"Ponte Preta",3,0,"Operário/CG-MT"
"Dom Bosco",2,1,"Fluminense"
"Portuguesa",2,1,"Volta Redonda"
"Sport",1,0,"Fluminense"
"Operário/CG-MT",3,3,"Santa Cruz"
"Ponte Preta",3,0,"Dom Bosco"
"São Paulo",0,1,"Grêmio"
"Palmeiras",3,0,"América-RJ"
"Noroeste",0,1,"Coritiba"
"Flamengo-RJ",1,1,"Botafogo-RJ"
"Flamengo-RJ",1,1,"Palmeiras"
"Coritiba",0,1,"Grêmio"
"São Paulo",2,2,"Noroeste"
"Botafogo-RJ",3,1,"América-RJ"
"Coritiba",0,0,"Botafogo-RJ"
"São Paulo",1,1,"Palmeiras"
"Noroeste",0,2,"América-RJ"
"Grêmio",5,2,"Flamengo-RJ"
"Coritiba",0,0,"Palmeiras"
"Grêmio",1,0,"América-RJ"
"São Paulo",0,0,"Flamengo-RJ"
"Noroeste",1,1,"Botafogo-RJ"
"Grêmio",6,0,"Noroeste"
"América-RJ",2,1,"São Paulo"
"Flamengo-RJ",3,1,"Coritiba"
"Palmeiras",1,2,"Botafogo-RJ"
"Palmeiras",4,0,"Noroeste"
"América-RJ",1,0,"Flamengo-RJ"
"Coritiba",2,1,"São Paulo"
"Botafogo-RJ",0,3,"Grêmio"
"América-RJ",1,1,"Coritiba"
"Botafogo-RJ",2,1,"São Paulo"
"Noroeste",1,0,"Flamengo-RJ"
"Grêmio",1,1,"Palmeiras"
"Cruzeiro",2,2,"Vasco da Gama"
"Grêmio Maringá",3,0,"Vitória"
"Caxias",3,0,"Americano"
"Bahia",1,0,"Corinthians"
"Vitória",0,2,"Vasco da Gama"
"Cruzeiro",2,1,"Caxias"
"Grêmio Maringá",1,2,"Corinthians"
"Bahia",5,0,"Americano"
"Corinthians",0,0,"Caxias"
"Vasco da Gama",3,0,"Americano"
"Cruzeiro",0,0,"Grêmio Maring"
"Bahia",4,0,"Vitória"
"Cruzeiro",0,0,"Vitória"
"Caxias",3,1,"Grêmio Maring"
"Vasco da Gama",1,0,"Bahia"
"Corinthians",1,0,"Americano"
"Vitória",0,2,"Caxias"
"Bahia",1,0,"Cruzeiro"
"Vasco da Gama",3,1,"Corinthians"
"Americano",2,0,"Grêmio Maring"
"Caxias",1,1,"Vasco da Gama"
"Grêmio Maringá",1,2,"Bahia"
"Corinthians",2,2,"Vitória"
"Americano",0,0,"Cruzeiro"
"Corinthians",1,1,"Cruzeiro"
"Vasco da Gama",1,1,"Grêmio Maring"
"Caxias",1,1,"Bahia"
"Americano",1,0,"Vitória"
"Internacional",1,0,"Santa Cruz"
"Palmeiras",2,1,"Bahia"
"Vasco da Gama",1,1,"Grêmio"
"Sport",0,2,"Guarani"
"Guarani",2,0,"Vasco da Gama"
"Palmeiras",2,0,"Internacional"
"Palmeiras",0,1,"Guarani"
"Internacional",2,1,"Santa Cruz"
"Palmeiras",1,1,"Bahia"
"Vasco da Gama",1,1,"Grêmio"
"Sport",0,4,"Guarani"
"Guarani",2,1,"Vasco da Gama"
"Palmeiras",1,1,"Internacional"
"Palmeiras",0,1,"Guarani"
"Goiânia",1,1,"Ava"
"Confiança",2,1,"Londrina"
"Anapolina",2,0,"Sergipe"
"Anapolina",2,1,"Ava"
"Joinville",2,1,"Juventude"
"Goiânia",1,1,"Sergipe"
"Joinville",3,0,"Novo Hamburgo"
"Colorado",1,1,"Confiança"
"Avaí",1,1,"Londrina"
"Juventude",2,0,"Anapolina"
"Londrina",1,0,"Anapolina"
"Colorado",1,0,"Joinville"
"Juventude",0,0,"Colorado"
"Confiança",0,1,"Goiânia"
"Joinville",0,0,"Londrina"
"Sergipe",0,0,"Novo Hamburgo"
"Londrina",1,0,"Novo Hamburgo"
"Avaí",0,1,"Colorado"
"Anapolina",1,0,"Joinville"
"Goiânia",2,1,"Juventude"
"Novo Hamburgo",1,0,"Anapolina"
"Juventude",2,1,"Confiança"
"Londrina",2,2,"Sergipe"
"Juventude",2,0,"Sergipe"
"Novo Hamburgo",0,0,"Colorado"
"Joinville",0,0,"Goiânia"
"Avaí",1,1,"Confiança"
"Novo Hamburgo",1,0,"Goiânia"
"Juventude",2,2,"Ava"
"Confiança",0,2,"Sergipe"
"Colorado",1,2,"Londrina"
"Colorado",3,2,"Anapolina"
"Confiança",1,0,"Novo Hamburgo"
"Avaí",0,2,"Sergipe"
"Novo Hamburgo",1,1,"Juventude"
"Anapolina",2,1,"Goiânia"
"Sergipe",1,1,"Colorado"
"Joinville",3,2,"Ava"
"Goiânia",0,1,"Londrina"
"Confiança",1,3,"Joinville"
"Londrina",1,1,"Juventude"
"Sergipe",2,1,"Joinville"
"Colorado",2,0,"Goiânia"
"Anapolina",4,0,"Confiança"
"Novo Hamburgo",1,1,"Ava"
"Colatina",0,0,"Brasil"
"Caxias",0,1,"Caldense"
"Grêmio Maringá",2,0,"Desportiva"
"São Paulo-RS",1,2,"Desportiva"
"Grêmio Maringá",3,2,"Caldense"
"Operário-PR",1,1,"Brasil"
